"","ID","Time","Task","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","Newton","Weight","seq","BestRes","ComputedRes"
"846","001_015_965",51732,"PressureDynamics",4005,3944,3828,3544,3189,2093,1498,544,301,163,51,12,9,54.7,-1,846,"R6",700.104493207941
"847","001_015_966",51739,"PressureDynamics",4011,3942,3816,3538,3186,2088,1489,542,300,161,51,12,9,55.1,-1,847,"R6",733.752620545073
"848","001_015_967",51746,"PressureDynamics",4014,3943,3814,3532,3184,2089,1492,544,301,163,51,12,10,55.25,-1,848,"R6",739.381227058208
"849","001_015_968",51751,"PressureDynamics",4008,3937,3813,3532,3179,2086,1489,543,300,161,51,12,8,55,-1,849,"R6",742.197744558091
"850","001_015_969",51757,"PressureDynamics",4015,3949,3827,3542,3189,2098,1503,550,306,164,51,12,9,54.95,-1,850,"R6",702.900444212178
"851","001_015_970",51761,"PressureDynamics",4021,3954,3822,3533,3184,2088,1493,546,302,162,51,13,9,55.15,-1,851,"R6",716.902145473575
"852","001_015_971",51768,"PressureDynamics",3997,3945,3830,3536,3186,2097,1501,550,305,164,52,12,8,55.05,-1,852,"R6",694.516971279373
"853","001_015_972",51774,"PressureDynamics",3998,3959,3822,3530,3185,2096,1499,549,305,164,52,12,9,54.8,-1,853,"R6",716.902145473575
"854","001_015_973",51782,"PressureDynamics",4017,3946,3825,3529,3176,2091,1499,550,305,164,52,12,9,55,-1,854,"R6",708.496732026144
"855","001_015_974",51789,"PressureDynamics",4037,3946,3825,3532,3192,2099,1505,553,308,166,53,12,8,55.05,-1,855,"R6",708.496732026144
"856","001_015_975",51795,"PressureDynamics",4002,3935,3819,3529,3187,2100,1507,556,308,165,54,13,9,55,-1,856,"R6",725.320764598064
"857","001_015_976",51802,"PressureDynamics",4018,3953,3822,3544,3194,2102,1508,555,308,165,53,12,8,55.05,-1,857,"R6",716.902145473575
"858","001_015_977",51808,"PressureDynamics",4020,3956,3831,3542,3201,2110,1515,557,310,167,53,12,9,55,-1,858,"R6",691.725398068389
"859","001_015_978",51818,"PressureDynamics",3999,3954,3836,3546,3209,2114,1517,559,312,167,53,13,9,55,-1,859,"R6",677.789363920751
"860","001_015_979",51824,"PressureDynamics",4017,3943,3839,3546,3198,2111,1513,558,309,167,53,12,9,54.85,-1,860,"R6",669.445168012504
"861","001_015_980",51829,"PressureDynamics",4015,3964,3828,3548,3203,2118,1522,564,312,168,53,13,9,55,-1,861,"R6",700.104493207941
"862","001_015_981",51837,"PressureDynamics",4008,3952,3825,3543,3203,2113,1520,562,312,168,52,12,8,55.1,-1,862,"R6",708.496732026144
"863","001_015_982",51849,"PressureDynamics",4005,3953,3830,3537,3201,2114,1520,561,308,166,52,13,9,54.75,-1,863,"R6",694.516971279373
"864","001_015_983",51860,"PressureDynamics",4014,3953,3829,3541,3195,2110,1517,558,309,166,52,12,8,54.95,-1,864,"R6",697.310002611649
"865","001_015_984",51868,"PressureDynamics",3997,3952,3824,3552,3197,2119,1524,562,312,168,53,12,8,55.15,-1,865,"R6",711.297071129708
"866","001_015_985",51873,"PressureDynamics",4011,3948,3830,3548,3211,2128,1535,568,314,169,54,13,9,55,-1,866,"R6",694.516971279373
"867","001_015_986",51878,"PressureDynamics",4012,3958,3831,3550,3205,2119,1528,563,310,168,53,13,9,54.8,-1,867,"R6",691.725398068389
"868","001_015_987",51884,"PressureDynamics",4010,3952,3825,3547,3213,2127,1528,565,313,169,53,12,8,55,-1,868,"R6",708.496732026144
"869","001_015_988",51891,"PressureDynamics",4006,3947,3824,3546,3208,2126,1533,567,314,169,54,13,9,55.1,-1,869,"R6",711.297071129708
"870","001_015_989",51897,"PressureDynamics",4000,3934,3826,3533,3197,2117,1521,562,311,168,53,13,8,54.85,-1,870,"R6",705.697856769472
"871","001_015_990",51907,"PressureDynamics",4018,3958,3837,3539,3200,2119,1522,563,311,167,53,12,9,54.85,-1,871,"R6",675.006515506908
"872","001_015_991",51914,"PressureDynamics",4006,3940,3835,3542,3203,2116,1523,560,311,167,53,12,8,55.25,-1,872,"R6",680.573663624511
"873","001_015_992",51921,"PressureDynamics",4013,3954,3825,3544,3201,2119,1520,560,311,166,52,12,8,54.9,-1,873,"R6",708.496732026144
"874","001_015_993",51926,"PressureDynamics",4007,3963,3841,3549,3201,2119,1524,562,312,167,54,12,8,54.85,-1,874,"R6",663.889612080187
"875","001_015_994",51931,"PressureDynamics",4026,3960,3834,3547,3199,2121,1529,566,316,170,54,13,10,55.1,-1,875,"R6",683.359415753783
"876","001_015_995",51937,"PressureDynamics",4014,3956,3824,3547,3208,2123,1530,566,314,170,54,12,9,55.05,-1,876,"R6",711.297071129708
"877","001_015_996",51946,"PressureDynamics",4004,3957,3835,3544,3209,2123,1530,567,316,171,54,13,9,54.85,-1,877,"R6",680.573663624511
"878","001_015_997",51955,"PressureDynamics",4018,3955,3833,3547,3212,2132,1539,572,317,171,54,13,9,55,-1,878,"R6",686.146621445343
"879","001_015_998",51964,"PressureDynamics",4024,3944,3834,3543,3202,2120,1527,564,315,170,54,14,9,55.15,-1,879,"R6",683.359415753783
"880","001_015_999",52045,"PressureDynamics",3986,3945,3813,3543,3196,2123,1530,567,316,170,54,13,9,55,-1,880,"R6",742.197744558091
"881","001_015_1000",52066,"PressureDynamics",4008,3948,3839,3546,3209,2119,1525,562,313,169,53,12,9,54.95,-1,881,"R6",669.445168012504
"882","001_015_1001",52076,"PressureDynamics",4011,3959,3838,3550,3206,2122,1526,564,315,169,54,13,10,55.05,-1,882,"R6",672.225117248567
"883","001_015_1002",52086,"PressureDynamics",4001,3949,3834,3546,3200,2117,1525,563,314,169,53,13,9,55.05,-1,883,"R6",683.359415753783
"884","001_015_1003",52098,"PressureDynamics",4012,3959,3825,3545,3213,2123,1530,566,316,171,54,12,8,54.75,-1,884,"R6",708.496732026144
"885","001_015_1004",52114,"PressureDynamics",4011,3951,3829,3543,3210,2123,1528,565,313,169,53,13,10,54.9,-1,885,"R6",697.310002611649
"886","001_015_1005",52122,"PressureDynamics",4012,3947,3831,3551,3207,2125,1535,569,318,173,54,13,9,55.15,-1,886,"R6",691.725398068389
"887","001_015_1006",52130,"PressureDynamics",4001,3945,3830,3551,3208,2128,1535,570,317,172,55,13,9,54.9,-1,887,"R6",694.516971279373
"888","001_015_1007",52150,"PressureDynamics",4022,3957,3838,3555,3222,2136,1544,575,320,173,55,12,9,54.9,-1,888,"R6",672.225117248567
"889","001_015_1008",52154,"PressureDynamics",4018,3967,3847,3566,3230,2147,1550,577,321,174,54,13,9,55.15,-1,889,"R6",647.257603327269
"890","001_015_1009",52163,"PressureDynamics",4022,3949,3837,3562,3216,2132,1540,573,319,173,55,13,9,55,-1,890,"R6",675.006515506908
"891","001_015_1010",52169,"PressureDynamics",4015,3952,3836,3554,3216,2136,1543,574,321,174,56,14,9,54.9,-1,891,"R6",677.789363920751
"892","001_015_1011",52176,"PressureDynamics",4023,3969,3845,3550,3221,2133,1543,577,320,173,55,13,9,55,-1,892,"R6",652.795838751626
"893","001_015_1012",52181,"PressureDynamics",4021,3966,3840,3555,3221,2135,1542,573,319,172,56,12,9,55,-1,893,"R6",666.666666666667
"894","001_015_1013",52186,"PressureDynamics",4011,3945,3839,3549,3219,2137,1546,577,321,174,56,14,10,54.85,-1,894,"R6",669.445168012504
"895","001_015_1014",52192,"PressureDynamics",4026,3969,3837,3569,3232,2144,1550,578,322,174,55,13,9,54.9,-1,895,"R6",675.006515506908
"896","001_015_1015",52197,"PressureDynamics",4014,3959,3831,3567,3231,2143,1551,576,320,174,54,13,10,55.15,-1,896,"R6",691.725398068389
"897","001_015_1016",52203,"PressureDynamics",4010,3962,3835,3570,3225,2147,1553,578,322,174,55,13,9,55,-1,897,"R6",680.573663624511
"898","001_015_1017",52211,"PressureDynamics",4017,3967,3846,3565,3234,2148,1553,580,324,174,55,13,10,54.65,-1,898,"R6",650.026001040042
"899","001_015_1018",52218,"PressureDynamics",4020,3958,3846,3563,3237,2150,1552,580,323,174,55,13,10,55.05,-1,899,"R6",650.026001040042
"900","001_015_1019",52256,"PressureDynamics",4018,3965,3834,3566,3232,2148,1556,578,324,176,55,13,10,55.05,-1,900,"R6",683.359415753783
"901","001_015_1020",52277,"PressureDynamics",4025,3952,3847,3562,3245,2154,1564,582,326,175,56,14,9,54.85,-1,901,"R6",647.257603327269
"902","001_015_1021",52283,"PressureDynamics",4021,3969,3832,3572,3251,2157,1561,586,325,176,56,13,9,54.9,-1,902,"R6",688.935281837162
"903","001_015_1022",52294,"PressureDynamics",4020,3971,3849,3574,3243,2154,1563,584,327,177,56,13,10,55.2,-1,903,"R6",641.725123408679
"904","001_015_1023",52304,"PressureDynamics",4018,3962,3843,3574,3239,2154,1562,585,325,177,57,13,10,55.05,-1,904,"R6",658.339838667708
"905","001_015_1024",52312,"PressureDynamics",4006,3954,3840,3573,3242,2155,1564,587,328,176,57,13,11,54.65,-1,905,"R6",666.666666666667
"906","001_015_1025",52320,"PressureDynamics",4014,3973,3850,3580,3243,2156,1559,585,327,176,56,13,10,55.25,-1,906,"R6",638.961038961039
"907","001_015_1026",52326,"PressureDynamics",4025,3964,3835,3574,3240,2153,1558,584,328,177,56,14,9,55.05,-1,907,"R6",680.573663624511
"908","001_015_1027",52331,"PressureDynamics",4002,3932,3810,3502,3139,2010,1417,502,276,148,47,11,7,54.75,-1,908,"R6",750.656167979003
"909","001_015_1028",52336,"PressureDynamics",4006,3957,3816,3507,3152,2034,1440,517,284,153,48,11,8,53.95,-1,909,"R6",733.752620545073
"910","001_015_1029",52342,"PressureDynamics",4010,3938,3816,3527,3172,2071,1474,535,295,159,50,12,8,54.45,-1,910,"R6",733.752620545073
"911","001_015_1030",52347,"PressureDynamics",4010,3946,3829,3534,3190,2080,1481,533,295,158,49,12,8,54.5,-1,911,"R6",697.310002611649
"912","001_015_1031",52380,"PressureDynamics",4016,3954,3829,3551,3206,2104,1504,550,307,165,52,13,9,55.15,-1,912,"R6",697.310002611649
"913","001_015_1032",52386,"PressureDynamics",4008,3955,3833,3551,3217,2118,1520,558,309,167,53,12,9,54.85,-1,913,"R6",686.146621445343
"914","001_015_1033",52391,"PressureDynamics",4014,3961,3849,3561,3226,2130,1530,563,313,169,53,13,9,55.2,-1,914,"R6",641.725123408679
"915","001_015_1034",52398,"PressureDynamics",4008,3969,3842,3562,3224,2133,1538,568,315,171,54,13,9,54.75,-1,915,"R6",661.114003123374
"916","001_015_1035",52408,"PressureDynamics",4018,3977,3837,3570,3238,2145,1547,574,319,173,54,13,9,54.9,-1,916,"R6",675.006515506908
"917","001_015_1036",52414,"PressureDynamics",4025,3962,3840,3564,3232,2144,1554,579,321,174,54,13,9,55.1,-1,917,"R6",666.666666666667
"918","001_015_1037",52421,"PressureDynamics",4013,3955,3835,3567,3236,2145,1551,575,322,173,55,13,10,55,-1,918,"R6",680.573663624511
"919","001_015_1038",52532,"PressureDynamics",4024,3968,3848,3574,3242,2150,1555,580,321,174,55,13,9,54.85,-1,919,"R6",644.490644490645
"920","001_015_1039",52555,"PressureDynamics",4030,3967,3841,3575,3250,2162,1564,585,326,175,56,14,9,55.1,-1,920,"R6",663.889612080187
"921","001_015_1040",52568,"PressureDynamics",4011,3965,3842,3578,3249,2164,1566,584,326,177,56,14,9,55,-1,921,"R6",661.114003123374
"922","001_015_1041",52583,"PressureDynamics",4025,3964,3843,3581,3253,2163,1569,586,326,176,56,14,9,54.7,-1,922,"R6",658.339838667708
"923","001_015_1042",52594,"PressureDynamics",4028,3970,3856,3579,3249,2168,1572,587,327,178,55,14,9,55.05,-1,923,"R6",622.406639004149
"924","001_015_1043",52604,"PressureDynamics",4023,3964,3845,3580,3248,2168,1573,589,329,178,56,14,10,55.05,-1,924,"R6",652.795838751626
"925","001_015_1044",52615,"PressureDynamics",4022,3961,3848,3585,3263,2179,1578,589,329,178,56,13,9,54.75,-1,925,"R6",644.490644490645
"926","001_015_1045",52623,"PressureDynamics",4033,3971,3852,3587,3266,2184,1579,588,329,178,57,14,10,54.85,-1,926,"R6",633.437175493252
"927","001_015_1046",52633,"PressureDynamics",4029,3982,3864,3585,3266,2184,1583,591,329,178,57,14,9,55.15,-1,927,"R6",600.414078674949
"928","001_015_1047",52640,"PressureDynamics",4019,3970,3850,3596,3266,2184,1582,591,330,179,56,14,10,55.05,-1,928,"R6",638.961038961039
"929","001_015_1048",52649,"PressureDynamics",4034,3971,3866,3600,3270,2194,1593,596,333,180,57,14,10,54.75,-1,929,"R6",594.930160372478
"930","001_015_1049",52659,"PressureDynamics",4032,3980,3865,3602,3276,2195,1591,595,331,178,57,14,9,55,-1,930,"R6",597.671410090556
"931","001_015_1050",52669,"PressureDynamics",4030,3977,3857,3596,3276,2195,1589,594,330,179,57,13,9,55.05,-1,931,"R6",619.652579725176
"932","001_015_1051",52675,"PressureDynamics",4011,3973,3857,3600,3275,2193,1589,596,330,178,57,13,10,54.75,-1,932,"R6",619.652579725176
"933","001_015_1052",52685,"PressureDynamics",4024,3973,3864,3591,3280,2197,1595,597,331,179,57,14,10,54.9,-1,933,"R6",600.414078674949
"934","001_015_1053",52692,"PressureDynamics",4031,3980,3854,3602,3278,2195,1594,595,332,180,57,14,9,55.1,-1,934,"R6",627.9190451479
"935","001_015_1054",52701,"PressureDynamics",4027,3976,3866,3601,3274,2198,1593,596,332,179,56,13,10,55.05,-1,935,"R6",594.930160372478
"936","001_015_1055",52706,"PressureDynamics",4027,3966,3861,3601,3277,2196,1594,596,333,180,57,13,10,54.6,-1,936,"R6",608.650608650609
"937","001_015_1056",52711,"PressureDynamics",4030,3979,3868,3599,3282,2198,1591,596,332,181,57,13,10,54.95,-1,937,"R6",589.451913133402
"938","001_015_1057",52719,"PressureDynamics",4029,3970,3861,3600,3278,2204,1595,596,333,180,57,14,10,55.1,-1,938,"R6",608.650608650609
"939","001_015_1058",52726,"PressureDynamics",4027,3972,3864,3600,3288,2202,1599,598,334,181,57,13,9,54.7,-1,939,"R6",600.414078674949
"940","001_015_1059",52733,"PressureDynamics",4028,3981,3872,3608,3284,2206,1604,605,337,182,57,15,9,54.85,-1,940,"R6",578.512396694216
"941","001_015_1060",52740,"PressureDynamics",4024,3971,3864,3603,3284,2210,1608,604,336,182,57,14,10,55.2,-1,941,"R6",600.414078674949
"942","001_015_1061",52746,"PressureDynamics",4032,3964,3865,3600,3278,2208,1605,603,337,183,57,14,9,54.9,-1,942,"R6",597.671410090556
"943","001_015_1062",52765,"PressureDynamics",4042,3976,3867,3601,3284,2201,1600,602,336,182,58,14,9,54.8,-1,943,"R6",592.190328419965
"944","001_015_1063",52773,"PressureDynamics",4037,3982,3870,3612,3286,2209,1605,603,336,182,58,14,10,55.15,-1,944,"R6",583.979328165375
"945","001_015_1064",52784,"PressureDynamics",4035,3968,3861,3605,3280,2204,1597,602,337,183,57,14,10,55.05,-1,945,"R6",608.650608650609
"946","001_015_1065",52790,"PressureDynamics",4023,3982,3866,3607,3288,2208,1603,603,338,184,58,14,11,54.75,-1,946,"R6",594.930160372478
"947","001_015_1066",52797,"PressureDynamics",4027,3981,3870,3614,3296,2217,1611,608,341,184,58,13,10,55,-1,947,"R6",583.979328165375
"948","001_015_1067",52803,"PressureDynamics",4035,3984,3864,3609,3293,2215,1609,606,339,184,58,14,10,55.15,-1,948,"R6",600.414078674949
"949","001_015_1068",52808,"PressureDynamics",4012,3972,3873,3612,3299,2224,1617,610,341,184,60,15,10,54.9,-1,949,"R6",575.781048282985
"950","001_015_1069",52813,"PressureDynamics",4035,3971,3859,3613,3295,2225,1622,612,343,185,59,13,9,54.8,-1,950,"R6",614.148743197721
"951","001_015_1070",52822,"PressureDynamics",4031,3971,3868,3619,3303,2227,1616,611,343,186,58,14,10,55.15,-1,951,"R6",589.451913133402
"952","001_015_1071",52830,"PressureDynamics",4028,3970,3870,3618,3299,2230,1620,612,343,185,59,14,10,55,-1,952,"R6",583.979328165375
"953","001_015_1072",52836,"PressureDynamics",4042,3984,3878,3618,3300,2224,1622,611,343,186,59,14,9,54.8,-1,953,"R6",562.145435791645
"954","001_015_1073",52842,"PressureDynamics",4031,3974,3871,3611,3299,2226,1621,612,342,186,60,14,10,54.95,-1,954,"R6",581.245156290364
"955","001_015_1074",52848,"PressureDynamics",4037,3981,3878,3618,3296,2229,1622,613,343,187,60,14,10,55.15,-1,955,"R6",562.145435791645
"956","001_015_1075",52854,"PressureDynamics",4012,3972,3863,3613,3301,2235,1629,614,344,187,59,15,10,54.85,-1,956,"R6",603.158167227543
"957","001_015_1076",52860,"PressureDynamics",4036,3978,3868,3620,3303,2233,1628,615,344,187,59,14,10,54.9,-1,957,"R6",589.451913133402
"958","001_015_1077",52878,"PressureDynamics",4030,3994,3876,3620,3302,2232,1626,613,343,186,60,14,10,55.15,-1,958,"R6",567.595459236326
"959","001_015_1078",52882,"PressureDynamics",4010,3983,3874,3618,3302,2231,1626,616,346,186,59,14,10,54.95,-1,959,"R6",573.051109963863
"960","001_015_1079",52887,"PressureDynamics",4029,3975,3875,3620,3310,2239,1632,617,346,188,59,14,10,54.65,-1,960,"R6",570.322580645161
"961","001_015_1080",52892,"PressureDynamics",4031,3985,3877,3619,3310,2238,1628,617,346,187,59,14,10,55.05,-1,961,"R6",564.869744647925
"962","001_015_1081",52897,"PressureDynamics",4033,3973,3876,3616,3307,2241,1632,618,346,188,61,15,10,55,-1,962,"R6",567.595459236326
"963","001_015_1082",52907,"PressureDynamics",4032,3979,3871,3619,3308,2244,1636,619,347,188,60,15,10,54.9,-1,963,"R6",581.245156290364
"964","001_015_1083",52914,"PressureDynamics",4035,3984,3876,3622,3309,2242,1635,620,347,187,59,14,10,55,-1,964,"R6",567.595459236326
"965","001_015_1084",52921,"PressureDynamics",4032,3985,3879,3624,3314,2243,1634,618,346,186,59,14,10,55.15,-1,965,"R6",559.422531580305
"966","001_015_1085",52927,"PressureDynamics",4028,3982,3875,3628,3311,2244,1635,618,346,188,60,14,10,55,-1,966,"R6",570.322580645161
"967","001_015_1086",52932,"PressureDynamics",4030,3982,3875,3617,3314,2239,1633,619,347,188,59,14,10,54.95,-1,967,"R6",570.322580645161
"968","001_015_1087",52937,"PressureDynamics",4030,3992,3876,3622,3312,2239,1629,619,346,188,60,14,10,55,-1,968,"R6",567.595459236326
"969","001_015_1088",52951,"PressureDynamics",4027,3993,3876,3625,3310,2238,1631,618,346,189,60,14,11,55,-1,969,"R6",567.595459236326
"970","001_015_1089",53034,"PressureDynamics",4021,3965,3874,3620,3311,2240,1633,618,346,188,60,13,9,54.9,-1,970,"R6",573.051109963863
"971","001_015_1090",53054,"PressureDynamics",4043,3983,3878,3624,3309,2244,1635,620,346,188,60,14,10,54.9,-1,971,"R6",562.145435791645
"972","001_015_1091",53061,"PressureDynamics",4036,3988,3877,3628,3311,2247,1637,621,348,188,60,15,10,55.1,-1,972,"R6",564.869744647925
"973","001_015_1092",53068,"PressureDynamics",4034,3989,3868,3626,3318,2244,1637,622,349,190,60,14,10,55,-1,973,"R6",589.451913133402
"974","001_015_1093",53076,"PressureDynamics",4033,3971,3877,3625,3315,2248,1640,623,350,189,61,15,11,54.9,-1,974,"R6",564.869744647925
"975","001_015_1094",53127,"PressureDynamics",4045,3994,3880,3627,3315,2250,1645,624,348,189,60,15,9,55,-1,975,"R6",556.701030927835
"976","001_015_1095",53141,"PressureDynamics",4030,3984,3876,3633,3319,2254,1646,624,349,190,60,14,10,55.05,-1,976,"R6",567.595459236326
"977","001_015_1096",53155,"PressureDynamics",4035,3982,3874,3627,3322,2254,1645,626,352,190,60,14,8,54.75,-1,977,"R6",573.051109963863
"978","001_015_1097",53160,"PressureDynamics",4048,3980,3876,3622,3314,2249,1641,626,351,191,61,14,10,54.9,-1,978,"R6",567.595459236326
"979","001_015_1098",53166,"PressureDynamics",4022,3976,3876,3621,3316,2250,1644,627,351,191,61,15,10,55.05,-1,979,"R6",567.595459236326
"980","001_015_1099",53175,"PressureDynamics",4035,3978,3873,3623,3311,2249,1644,627,350,190,60,14,10,54.85,-1,980,"R6",575.781048282985
"981","001_015_1100",53182,"PressureDynamics",4027,3977,3875,3624,3309,2250,1645,628,352,191,61,15,11,54.95,-1,981,"R6",570.322580645161
"982","001_015_1101",53187,"PressureDynamics",4039,3995,3879,3627,3311,2250,1646,628,351,191,61,14,11,55.05,-1,982,"R6",559.422531580305
"983","001_015_1102",53191,"PressureDynamics",4032,3984,3883,3630,3318,2258,1650,626,352,192,61,15,11,55,-1,983,"R6",548.544939479784
"984","001_015_1103",53197,"PressureDynamics",4034,3988,3876,3626,3327,2256,1649,627,353,191,61,15,11,54.9,-1,984,"R6",567.595459236326
"985","001_015_1104",53207,"PressureDynamics",4025,3984,3880,3626,3316,2257,1649,628,354,192,61,16,11,55,-1,985,"R6",556.701030927835
"986","001_015_1105",53212,"PressureDynamics",4032,3988,3881,3625,3319,2257,1650,630,354,191,61,14,11,55.05,-1,986,"R6",553.980932749291
"987","001_015_1106",53219,"PressureDynamics",4025,3980,3875,3629,3320,2253,1646,629,354,192,61,15,9,54.9,-1,987,"R6",570.322580645161
"988","001_015_1107",53224,"PressureDynamics",4031,3981,3873,3623,3317,2257,1652,630,354,191,61,15,10,54.9,-1,988,"R6",575.781048282985
"989","001_015_1108",53228,"PressureDynamics",4034,3985,3875,3622,3313,2254,1654,631,355,193,62,15,9,55.15,-1,989,"R6",570.322580645161
"990","001_015_1109",53233,"PressureDynamics",4032,3992,3880,3627,3313,2257,1653,632,355,193,61,15,10,55,-1,990,"R6",556.701030927835
"991","001_015_1110",53240,"PressureDynamics",4025,3992,3867,3629,3326,2259,1650,629,353,192,61,15,11,54.9,-1,991,"R6",592.190328419965
